obs.no,agent_x,agent_y,gem_x,gem_y,rewards,action
6713,150,350,-50,0,-50.0,0
6714,350,50,-250,300,9609.487516204666,0
6715,300,50,-200,300,-360.5551275463989,0
6716,300,100,-200,250,-320.1562118716424,2
6717,250,100,-150,250,-291.547594742265,0
6718,250,150,-150,200,-250.0,2
6719,250,200,-150,150,-212.13203435596427,2
6720,250,250,-150,100,-180.27756377319946,2
6721,200,250,-100,100,-141.4213562373095,0
6722,200,300,-100,50,-111.80339887498948,2
6723,150,300,-50,50,-70.71067811865476,0
6724,150,350,-50,0,-50.0,2
6725,250,100,-150,250,9708.452405257734,0
6726,200,100,-100,250,-269.2582403567252,0
6727,200,150,-100,200,-223.60679774997897,2
6728,200,200,-100,150,-180.27756377319946,2
6729,150,200,-50,150,-158.11388300841898,0
6730,150,250,-50,100,-111.80339887498948,2
6731,150,300,-50,50,-70.71067811865476,2
6732,150,350,-50,0,-50.0,2
6733,450,450,-350,-100,9635.994505535975,0
6734,400,450,-300,-100,-316.22776601683796,0
6735,350,450,-250,-100,-269.2582403567252,0
6736,300,450,-200,-100,-223.60679774997897,0
6737,250,450,-150,-100,-180.27756377319946,0
6738,200,450,-100,-100,-141.4213562373095,0
6739,150,450,-50,-100,-111.80339887498948,0
6740,150,400,-50,-50,-70.71067811865476,3
6741,100,400,0,-50,-50.0,0
6742,400,450,-300,-100,9683.772233983162,3
6743,350,450,-250,-100,-269.2582403567252,0
6744,300,450,-200,-100,-223.60679774997897,0
6745,250,450,-150,-100,-180.27756377319946,0
6746,200,450,-100,-100,-141.4213562373095,0
6747,150,450,-50,-100,-111.80339887498948,0
6748,150,400,-50,-50,-70.71067811865476,3
6749,100,400,0,-50,-50.0,0
6750,300,200,-200,150,9750.0,3
6751,300,250,-200,100,-223.60679774997897,2
6752,250,250,-150,100,-180.27756377319946,0
6753,250,300,-150,50,-158.11388300841898,2
6754,200,300,-100,50,-111.80339887498948,0
6755,150,300,-50,50,-70.71067811865476,0
6756,150,350,-50,0,-50.0,2
6757,150,100,-50,250,9745.04902432036,0
6758,150,150,-50,200,-206.15528128088303,2
6759,150,200,-50,150,-158.11388300841898,2
6760,150,250,-50,100,-111.80339887498948,2
6761,150,300,-50,50,-70.71067811865476,2
6762,150,350,-50,0,-50.0,2
6763,200,200,-100,150,9819.7224362268,0
6764,150,200,-50,150,-158.11388300841898,0
6765,150,250,-50,100,-111.80339887498948,2
6766,150,300,-50,50,-70.71067811865476,2
6767,150,350,-50,0,-50.0,2
6768,400,300,-300,50,9695.86187348509,0
6769,350,300,-250,50,-254.95097567963924,0
6770,300,300,-200,50,-206.15528128088303,0
6771,250,300,-150,50,-158.11388300841898,0
6772,200,300,-100,50,-111.80339887498948,0
6773,150,300,-50,50,-70.71067811865476,0
6774,150,350,-50,0,-50.0,2
6775,400,150,-300,200,9639.444872453601,0
6776,350,150,-250,200,-320.1562118716424,0
6777,350,200,-250,150,-291.547594742265,2
6778,300,200,-200,150,-250.0,0
6779,300,250,-200,100,-223.60679774997897,2
6780,250,250,-150,100,-180.27756377319946,0
6781,200,250,-100,100,-141.4213562373095,0
6782,150,250,-50,100,-111.80339887498948,0
6783,150,300,-50,50,-70.71067811865476,2
6784,150,350,-50,0,-50.0,2
6785,300,150,-200,200,9717.15728752538,0
6786,300,200,-200,150,-250.0,2
6787,300,250,-200,100,-223.60679774997897,2
6788,250,250,-150,100,-180.27756377319946,0
6789,200,250,-100,100,-141.4213562373095,0
6790,200,300,-100,50,-111.80339887498948,2
6791,150,300,-50,50,-70.71067811865476,0
6792,150,350,-50,0,-50.0,2
6793,400,200,-300,150,9664.58980337503,0
6794,350,200,-250,150,-291.547594742265,0
6795,300,200,-200,150,-250.0,0
6796,300,250,-200,100,-223.60679774997897,2
6797,250,250,-150,100,-180.27756377319946,0
6798,200,250,-100,100,-141.4213562373095,0
6799,200,300,-100,50,-111.80339887498948,2
6800,150,300,-50,50,-70.71067811865476,0
6801,150,350,-50,0,-50.0,2
6802,400,100,-300,250,9609.487516204666,0
6803,350,100,-250,250,-353.5533905932738,0
6804,350,150,-250,200,-320.1562118716424,2
6805,350,200,-250,150,-291.547594742265,2
6806,300,200,-200,150,-250.0,0
6807,300,250,-200,100,-223.60679774997897,2
6808,250,250,-150,100,-180.27756377319946,0
6809,200,250,-100,100,-141.4213562373095,0
6810,150,250,-50,100,-111.80339887498948,0
6811,150,300,-50,50,-70.71067811865476,2
6812,150,350,-50,0,-50.0,2
6813,200,150,-100,200,9776.393202250021,0
6814,200,200,-100,150,-180.27756377319946,2
6815,150,200,-50,150,-158.11388300841898,0
6816,150,250,-50,100,-111.80339887498948,2
6817,150,300,-50,50,-70.71067811865476,2
6818,150,350,-50,0,-50.0,2
6819,50,200,50,150,9841.886116991582,0
6820,50,250,50,100,-111.80339887498948,2
6821,50,300,50,50,-70.71067811865476,2
6822,100,300,0,50,-50.0,1
6823,400,150,-300,200,9639.444872453601,2
6824,350,150,-250,200,-320.1562118716424,0
6825,300,150,-200,200,-282.842712474619,0
6826,250,150,-150,200,-250.0,0
6827,250,200,-150,150,-212.13203435596427,2
6828,250,250,-150,100,-180.27756377319946,2
6829,200,250,-100,100,-141.4213562373095,0
6830,150,250,-50,100,-111.80339887498948,0
6831,150,300,-50,50,-70.71067811865476,2
6832,150,350,-50,0,-50.0,2
6833,150,450,-50,-100,9888.19660112501,0
6834,100,450,0,-100,-100.0,0
6835,100,400,0,-50,-50.0,3
6836,250,400,-150,-50,9841.886116991582,3
6837,200,400,-100,-50,-111.80339887498948,0
6838,150,400,-50,-50,-70.71067811865476,0
6839,100,400,0,-50,-50.0,0
6840,250,200,-150,150,9787.867965644036,3
6841,250,250,-150,100,-180.27756377319946,2
6842,250,300,-150,50,-158.11388300841898,2
6843,200,300,-100,50,-111.80339887498948,0
6844,150,300,-50,50,-70.71067811865476,0
6845,150,350,-50,0,-50.0,2
6846,400,350,-300,0,9700.0,0
6847,350,350,-250,0,-250.0,0
6848,300,350,-200,0,-200.0,0
6849,250,350,-150,0,-150.0,0
6850,200,350,-100,0,-100.0,0
6851,150,350,-50,0,-50.0,0
6852,200,50,-100,300,9683.772233983162,0
6853,200,100,-100,250,-269.2582403567252,2
6854,200,150,-100,200,-223.60679774997897,2
6855,150,150,-50,200,-206.15528128088303,0
6856,150,200,-50,150,-158.11388300841898,2
6857,150,250,-50,100,-111.80339887498948,2
6858,150,300,-50,50,-70.71067811865476,2
6859,150,350,-50,0,-50.0,2
6860,200,300,-100,50,9888.19660112501,0
6861,150,300,-50,50,-70.71067811865476,0
6862,150,350,-50,0,-50.0,2
6863,250,450,-150,-100,9819.7224362268,0
6864,200,450,-100,-100,-141.4213562373095,0
6865,150,450,-50,-100,-111.80339887498948,0
6866,100,450,0,-100,-100.0,0
6867,100,400,0,-50,-50.0,3
6868,100,50,0,300,9700.0,3
6869,100,100,0,250,-250.0,2
6870,100,150,0,200,-200.0,2
6871,100,200,0,150,-150.0,2
6872,100,250,0,100,-100.0,2
6873,100,300,0,50,-50.0,2
6874,200,150,-100,200,9776.393202250021,2
6875,150,150,-50,200,-206.15528128088303,0
6876,150,200,-50,150,-158.11388300841898,2
6877,150,250,-50,100,-111.80339887498948,2
6878,150,300,-50,50,-70.71067811865476,2
6879,150,350,-50,0,-50.0,2
6880,100,300,0,50,9950.0,0
6881,450,50,-350,300,9539.022777135355,2
6882,400,50,-300,300,-424.26406871192853,0
6883,350,50,-250,300,-390.51248379533274,0
6884,350,100,-250,250,-353.5533905932738,2
6885,300,100,-200,250,-320.1562118716424,0
6886,250,100,-150,250,-291.547594742265,0
6887,200,100,-100,250,-269.2582403567252,0
6888,200,150,-100,200,-223.60679774997897,2
6889,150,150,-50,200,-206.15528128088303,0
6890,150,200,-50,150,-158.11388300841898,2
6891,150,250,-50,100,-111.80339887498948,2
6892,150,300,-50,50,-70.71067811865476,2
6893,100,300,0,50,-50.0,0
6894,150,300,-50,50,-70.71067811865476,1
6895,150,350,-50,0,-50.0,2
6896,200,150,-100,200,9776.393202250021,0
6897,200,200,-100,150,-180.27756377319946,2
6898,150,200,-50,150,-158.11388300841898,0
6899,150,250,-50,100,-111.80339887498948,2
6900,150,300,-50,50,-70.71067811865476,2
6901,150,350,-50,0,-50.0,2
6902,200,150,-100,200,9776.393202250021,0
6903,200,200,-100,150,-180.27756377319946,2
6904,200,250,-100,100,-141.4213562373095,2
6905,200,300,-100,50,-111.80339887498948,2
6906,150,300,-50,50,-70.71067811865476,0
6907,150,350,-50,0,-50.0,2
6908,100,250,0,100,9900.0,0
6909,100,300,0,50,-50.0,2
6910,50,350,50,0,9950.0,2
6911,350,350,-250,0,9750.0,1
6912,300,350,-200,0,-200.0,0
6913,250,350,-150,0,-150.0,0
6914,200,350,-100,0,-100.0,0
6915,150,350,-50,0,-50.0,0
6916,150,400,-50,-50,9929.289321881346,0
6917,100,400,0,-50,-50.0,0
6918,150,250,-50,100,9888.19660112501,3
6919,150,300,-50,50,-70.71067811865476,2
6920,150,350,-50,0,-50.0,2
6921,400,350,-300,0,9700.0,0
6922,350,350,-250,0,-250.0,0
6923,300,350,-200,0,-200.0,0
6924,250,350,-150,0,-150.0,0
6925,200,350,-100,0,-100.0,0
6926,150,350,-50,0,-50.0,0
6927,200,400,-100,-50,9888.19660112501,0
6928,150,400,-50,-50,-70.71067811865476,0
6929,100,400,0,-50,-50.0,0
6930,50,100,50,250,9745.04902432036,3
6931,50,150,50,200,-206.15528128088303,2
6932,50,200,50,150,-158.11388300841898,2
6933,50,250,50,100,-111.80339887498948,2
6934,50,300,50,50,-70.71067811865476,2
6935,100,300,0,50,-50.0,1
6936,350,200,-250,150,9708.452405257734,2
6937,300,200,-200,150,-250.0,0
6938,250,200,-150,150,-212.13203435596427,0
6939,250,250,-150,100,-180.27756377319946,2
6940,250,300,-150,50,-158.11388300841898,2
6941,200,300,-100,50,-111.80339887498948,0
6942,150,300,-50,50,-70.71067811865476,0
6943,150,350,-50,0,-50.0,2
6944,450,50,-350,300,9539.022777135355,0
6945,450,100,-350,250,-430.11626335213134,2
6946,450,150,-350,200,-403.11288741492746,2
6947,400,150,-300,200,-360.5551275463989,0
6948,350,150,-250,200,-320.1562118716424,0
6949,350,200,-250,150,-291.547594742265,2
6950,350,250,-250,100,-269.2582403567252,2
6951,350,300,-250,50,-254.95097567963924,2
6952,300,300,-200,50,-206.15528128088303,0
6953,250,300,-150,50,-158.11388300841898,0
6954,250,350,-150,0,-150.0,2
6955,200,350,-100,0,-100.0,0
6956,150,350,-50,0,-50.0,0
6957,450,350,-350,0,9650.0,0
6958,400,350,-300,0,-300.0,0
6959,350,350,-250,0,-250.0,0
6960,300,350,-200,0,-200.0,0
6961,250,350,-150,0,-150.0,0
6962,200,350,-100,0,-100.0,0
6963,150,350,-50,0,-50.0,0
6964,150,450,-50,-100,9888.19660112501,0
6965,150,400,-50,-50,-70.71067811865476,3
6966,150,350,-50,0,-50.0,3
6967,450,150,-350,200,9596.887112585073,0
6968,450,200,-350,150,-380.7886552931954,2
6969,400,200,-300,150,-335.4101966249685,0
6970,350,200,-250,150,-291.547594742265,0
6971,350,250,-250,100,-269.2582403567252,2
6972,300,250,-200,100,-223.60679774997897,0
6973,250,250,-150,100,-180.27756377319946,0
6974,250,300,-150,50,-158.11388300841898,2
6975,200,300,-100,50,-111.80339887498948,0
6976,150,300,-50,50,-70.71067811865476,0
6977,150,350,-50,0,-50.0,2
6978,350,400,-250,-50,9745.04902432036,0
6979,300,400,-200,-50,-206.15528128088303,0
6980,250,400,-150,-50,-158.11388300841898,0
6981,200,400,-100,-50,-111.80339887498948,0
6982,150,400,-50,-50,-70.71067811865476,0
6983,100,400,0,-50,-50.0,0
6984,350,450,-250,-100,9730.741759643275,3
6985,300,450,-200,-100,-223.60679774997897,0
6986,250,450,-150,-100,-180.27756377319946,0
6987,200,450,-100,-100,-141.4213562373095,0
6988,150,450,-50,-100,-111.80339887498948,0
6989,150,400,-50,-50,-70.71067811865476,3
6990,150,350,-50,0,-50.0,3
6991,200,250,-100,100,9858.57864376269,0
6992,150,250,-50,100,-111.80339887498948,0
6993,150,300,-50,50,-70.71067811865476,2
6994,150,350,-50,0,-50.0,2
6995,450,300,-350,50,9646.446609406727,0
6996,400,300,-300,50,-304.138126514911,0
6997,350,300,-250,50,-254.95097567963924,0
6998,300,300,-200,50,-206.15528128088303,0
6999,250,300,-150,50,-158.11388300841898,0
7000,200,300,-100,50,-111.80339887498948,0
7001,150,300,-50,50,-70.71067811865476,0
7002,150,350,-50,0,-50.0,2
7003,450,250,-350,100,9635.994505535975,0
7004,400,250,-300,100,-316.22776601683796,0
7005,350,250,-250,100,-269.2582403567252,0
7006,300,250,-200,100,-223.60679774997897,0
7007,250,250,-150,100,-180.27756377319946,0
7008,200,250,-100,100,-141.4213562373095,0
7009,150,250,-50,100,-111.80339887498948,0
7010,150,300,-50,50,-70.71067811865476,2
7011,150,350,-50,0,-50.0,2
7012,200,200,-100,150,9819.7224362268,0
7013,150,200,-50,150,-158.11388300841898,0
7014,150,250,-50,100,-111.80339887498948,2
7015,150,300,-50,50,-70.71067811865476,2
7016,150,350,-50,0,-50.0,2
7017,200,100,-100,250,9730.741759643275,0
7018,200,150,-100,200,-223.60679774997897,2
7019,200,200,-100,150,-180.27756377319946,2
7020,150,200,-50,150,-158.11388300841898,0
7021,150,250,-50,100,-111.80339887498948,2
7022,150,300,-50,50,-70.71067811865476,2
7023,150,350,-50,0,-50.0,2
7024,200,300,-100,50,9888.19660112501,0
7025,150,300,-50,50,-70.71067811865476,0
7026,150,350,-50,0,-50.0,2
7027,100,150,0,200,9800.0,0
7028,100,200,0,150,-150.0,2
7029,100,250,0,100,-100.0,2
7030,100,300,0,50,-50.0,2
7031,350,350,-250,0,9750.0,2
7032,300,350,-200,0,-200.0,0
7033,250,350,-150,0,-150.0,0
7034,200,350,-100,0,-100.0,0
7035,150,350,-50,0,-50.0,0
7036,150,150,-50,200,9793.844718719118,0
7037,150,200,-50,150,-158.11388300841898,2
7038,150,250,-50,100,-111.80339887498948,2
7039,150,300,-50,50,-70.71067811865476,2
7040,150,350,-50,0,-50.0,2
7041,150,100,-50,250,9745.04902432036,0
7042,150,150,-50,200,-206.15528128088303,2
7043,150,200,-50,150,-158.11388300841898,2
7044,150,250,-50,100,-111.80339887498948,2
7045,150,300,-50,50,-70.71067811865476,2
7046,150,350,-50,0,-50.0,2
7047,350,150,-250,200,9679.843788128357,0
7048,350,200,-250,150,-291.547594742265,2
7049,350,250,-250,100,-269.2582403567252,2
7050,300,250,-200,100,-223.60679774997897,0
7051,300,300,-200,50,-206.15528128088303,2
7052,250,300,-150,50,-158.11388300841898,0
7053,200,300,-100,50,-111.80339887498948,0
7054,150,300,-50,50,-70.71067811865476,0
7055,150,350,-50,0,-50.0,2
7056,400,350,-300,0,9700.0,0
7057,350,350,-250,0,-250.0,0
7058,300,350,-200,0,-200.0,0
7059,250,350,-150,0,-150.0,0
7060,200,350,-100,0,-100.0,0
7061,150,350,-50,0,-50.0,0
7062,450,50,-350,300,9539.022777135355,0
7063,400,50,-300,300,-424.26406871192853,0
7064,350,50,-250,300,-390.51248379533274,0
7065,350,100,-250,250,-353.5533905932738,2
7066,300,100,-200,250,-320.1562118716424,0
7067,300,150,-200,200,-282.842712474619,2
7068,250,150,-150,200,-250.0,0
7069,250,200,-150,150,-212.13203435596427,2
7070,200,200,-100,150,-180.27756377319946,0
7071,150,200,-50,150,-158.11388300841898,0
7072,150,250,-50,100,-111.80339887498948,2
7073,150,300,-50,50,-70.71067811865476,2
7074,150,350,-50,0,-50.0,2
7075,200,300,-100,50,9888.19660112501,0
7076,150,300,-50,50,-70.71067811865476,0
7077,150,350,-50,0,-50.0,2
7078,300,50,-200,300,9639.444872453601,0
7079,300,100,-200,250,-320.1562118716424,2
7080,250,100,-150,250,-291.547594742265,0
7081,250,150,-150,200,-250.0,2
7082,200,150,-100,200,-223.60679774997897,0
7083,200,200,-100,150,-180.27756377319946,2
7084,200,250,-100,100,-141.4213562373095,2
7085,150,250,-50,100,-111.80339887498948,0
7086,150,300,-50,50,-70.71067811865476,2
7087,100,300,0,50,-50.0,0
7088,350,150,-250,200,9679.843788128357,2
7089,300,150,-200,200,-282.842712474619,0
7090,250,150,-150,200,-250.0,0
7091,200,150,-100,200,-223.60679774997897,0
7092,200,200,-100,150,-180.27756377319946,2
7093,150,200,-50,150,-158.11388300841898,0
7094,150,250,-50,100,-111.80339887498948,2
7095,150,300,-50,50,-70.71067811865476,2
7096,150,350,-50,0,-50.0,2
7097,150,350,-50,0,9950.0,0
7098,400,350,-300,0,9700.0,0
7099,350,350,-250,0,-250.0,0
7100,300,350,-200,0,-200.0,0
7101,250,350,-150,0,-150.0,0
7102,200,350,-100,0,-100.0,0
7103,150,350,-50,0,-50.0,0
7104,100,250,0,100,9900.0,0
7105,100,300,0,50,-50.0,2
7106,100,50,0,300,9700.0,2
7107,100,100,0,250,-250.0,2
7108,100,150,0,200,-200.0,2
7109,100,200,0,150,-150.0,2
7110,100,250,0,100,-100.0,2
7111,100,300,0,50,-50.0,2
7112,450,300,-350,50,9646.446609406727,2
7113,400,300,-300,50,-304.138126514911,0
7114,350,300,-250,50,-254.95097567963924,0
7115,300,300,-200,50,-206.15528128088303,0
7116,250,300,-150,50,-158.11388300841898,0
7117,200,300,-100,50,-111.80339887498948,0
7118,150,300,-50,50,-70.71067811865476,0
7119,150,350,-50,0,-50.0,2
7120,150,150,-50,200,9793.844718719118,0
7121,150,200,-50,150,-158.11388300841898,2
7122,150,250,-50,100,-111.80339887498948,2
7123,150,300,-50,50,-70.71067811865476,2
7124,150,350,-50,0,-50.0,2
7125,250,200,-150,150,9787.867965644036,0
7126,200,200,-100,150,-180.27756377319946,0
7127,150,200,-50,150,-158.11388300841898,0
7128,150,250,-50,100,-111.80339887498948,2
7129,150,300,-50,50,-70.71067811865476,2
7130,150,350,-50,0,-50.0,2
7131,300,450,-200,-100,9776.393202250021,0
7132,250,450,-150,-100,-180.27756377319946,0
7133,200,450,-100,-100,-141.4213562373095,0
7134,150,450,-50,-100,-111.80339887498948,0
7135,150,400,-50,-50,-70.71067811865476,3
7136,100,400,0,-50,-50.0,0
7137,250,250,-150,100,9819.7224362268,3
7138,200,250,-100,100,-141.4213562373095,0
7139,150,250,-50,100,-111.80339887498948,0
7140,150,300,-50,50,-70.71067811865476,2
7141,150,350,-50,0,-50.0,2
7142,100,150,0,200,9800.0,0
7143,100,200,0,150,-150.0,2
7144,100,250,0,100,-100.0,2
7145,100,300,0,50,-50.0,2
7146,250,50,-150,300,9664.58980337503,2
7147,200,50,-100,300,-316.22776601683796,0
7148,200,100,-100,250,-269.2582403567252,2
7149,150,100,-50,250,-254.95097567963924,0
7150,150,150,-50,200,-206.15528128088303,2
7151,150,200,-50,150,-158.11388300841898,2
7152,150,250,-50,100,-111.80339887498948,2
7153,150,300,-50,50,-70.71067811865476,2
7154,150,350,-50,0,-50.0,2
7155,200,350,-100,0,9900.0,0
7156,150,350,-50,0,-50.0,0
7157,450,50,-350,300,9539.022777135355,0
7158,400,50,-300,300,-424.26406871192853,0
7159,400,100,-300,250,-390.51248379533274,2
7160,400,150,-300,200,-360.5551275463989,2
7161,350,150,-250,200,-320.1562118716424,0
7162,350,200,-250,150,-291.547594742265,2
7163,300,200,-200,150,-250.0,0
7164,250,200,-150,150,-212.13203435596427,0
7165,200,200,-100,150,-180.27756377319946,0
7166,150,200,-50,150,-158.11388300841898,0
7167,150,250,-50,100,-111.80339887498948,2
7168,150,300,-50,50,-70.71067811865476,2
7169,150,350,-50,0,-50.0,2
7170,250,50,-150,300,9664.58980337503,0
7171,200,50,-100,300,-316.22776601683796,0
7172,200,100,-100,250,-269.2582403567252,2
7173,200,150,-100,200,-223.60679774997897,2
7174,200,200,-100,150,-180.27756377319946,2
7175,200,250,-100,100,-141.4213562373095,2
7176,200,300,-100,50,-111.80339887498948,2
7177,150,300,-50,50,-70.71067811865476,0
7178,150,350,-50,0,-50.0,2
7179,350,250,-250,100,9730.741759643275,0
7180,300,250,-200,100,-223.60679774997897,0
7181,250,250,-150,100,-180.27756377319946,0
7182,250,300,-150,50,-158.11388300841898,2
7183,200,300,-100,50,-111.80339887498948,0
7184,150,300,-50,50,-70.71067811865476,0
7185,150,350,-50,0,-50.0,2
7186,300,50,-200,300,9639.444872453601,0
7187,250,50,-150,300,-335.4101966249685,0
7188,200,50,-100,300,-316.22776601683796,0
7189,200,100,-100,250,-269.2582403567252,2
7190,200,150,-100,200,-223.60679774997897,2
7191,200,200,-100,150,-180.27756377319946,2
7192,200,250,-100,100,-141.4213562373095,2
7193,150,250,-50,100,-111.80339887498948,0
7194,150,300,-50,50,-70.71067811865476,2
7195,150,350,-50,0,-50.0,2
7196,150,50,-50,300,9695.86187348509,0
7197,150,100,-50,250,-254.95097567963924,2
7198,150,150,-50,200,-206.15528128088303,2
7199,150,200,-50,150,-158.11388300841898,2
7200,150,250,-50,100,-111.80339887498948,2
7201,150,300,-50,50,-70.71067811865476,2
7202,150,350,-50,0,-50.0,2
7203,400,150,-300,200,9639.444872453601,0
7204,400,200,-300,150,-335.4101966249685,2
7205,400,250,-300,100,-316.22776601683796,2
7206,350,250,-250,100,-269.2582403567252,0
7207,350,300,-250,50,-254.95097567963924,2
7208,300,300,-200,50,-206.15528128088303,0
7209,250,300,-150,50,-158.11388300841898,0
7210,200,300,-100,50,-111.80339887498948,0
7211,150,300,-50,50,-70.71067811865476,0
7212,150,350,-50,0,-50.0,2
7213,200,400,-100,-50,9888.19660112501,0
7214,150,400,-50,-50,-70.71067811865476,0
7215,100,400,0,-50,-50.0,0
7216,50,400,50,-50,-70.71067811865476,0
7217,100,400,0,-50,-50.0,1
7218,350,350,-250,0,9750.0,3
